"","Symbol","Within Variation (SD)","Total Variation (SD)","Rs","subject","time","repeatability","gen.variance","Average Expression","OVERALL_RP","OVERALL_RANK"
"14149","NCOA1","4994.20887785212","6985.00777031286","5852.18947805342","11690.8343856054","7638.72575625519","10198.2725001507","10474.8628493666","13003.0352866514",8422.52410360063,19444
"11048","LOC102723540","10936","8629.99999999999","12793","4759","8059.49999999999","10021","11289","4834",8422.5255161014,19445
"24321","ZNF652","6736.55866496208","7386.46162532936","4254.02174898435","10789.0718977009","9151.13447019738","9996.91558610039","9948.05657972446","12194.0526579685",8423.36657818572,19446
"2217","C16orf54","7417.03582553006","7638.45660986753","6303.21406796879","9508.6810860731","7359.5002357698","9838.35919591646","8582.96367293873","12010.4846648945",8423.37027949823,19447
"8351","IGFLR1","4034.6493310916","9553.30679516389","1476.24432952514","15757.6221961847","9118.51689464659","15613.9513373683","13478.7021604489","14731.4014005961",8423.49265961024,19448
"11189","LOC102724200","9923.00000000001","9754","5858","8041.99999999999","8059.49999999999","11167","12078","5115",8423.7032130241,19449
"23522","WWC3","5412.91327781378","5980.26370605997","7227.6709041049","9960.60205795453","8282.29133588938","10150.7717041011","8795.6929582065","14721.7858681925",8424.40884659978,19450
"931","ALYREF","9512.48688524886","9558.90057805939","8339.73159149897","7077.69624571885","8104.49979274264","7904.16547143444","8417.72633202276","8773.64007510282",8425.34819553483,19451
"1487","ASPM","11736.3547008942","13672.0668713061","5365.97177502007","11282.5608535015","8226.61726142849","10420.747628411","13331.3663124001","2287.44591297508",8425.50890465146,19452
"12409","MCM4","10608.8648986258","12253.1407130474","5196.47357823394","9834.56339439933","8518.96393115198","8631.76478390001","10468.2982924574","4966.559069958",8425.5794331365,19453
"23685","YWHAE","7390.09659653694","7624.12574870281","9028.81229062492","9054.15048743312","8089.64912830455","8567.24178523948","8029.83272380665","9912.16821275066",8425.982371592,19454
"6602","FRG1CP","8413.73780679185","12465.4691155364","2007.38596912797","11544.9959967096","7912.289496709","11873.8902815226","12622.1812571006","8814.91721148237",8425.9963249202,19455
"3338","CEP350","6734.46288874015","5155.29720382011","7024.28104544757","8053.11301352354","8700.17867772692","10666.5609606927","9677.6498054232","14407.5151001756",8426.15105341058,19456
"22618","TSHZ3","8809.71026362212","10080.1398143713","4756.39692701155","11200.5835951196","6222.88307121985","10162.7443679274","9969.02769237105","8523.58768058419",8426.61399080142,19457
"2021","BRD3","7775.75226195697","7610.60308647403","6170.91160905863","7710.20888003154","8659.26301351816","8834.97906240087","8663.31585986622","13623.3170869579",8426.6276378524,19458
"2777","CBX1","6198.63861548437","6014.75158949695","7315.33395813824","8361.034567138","10173.2087922772","9166.39460928806","8846.97075291831","13518.2852872371",8426.99258846067,19459
"10952","LOC101929638","13623","14006","6092","6221","8059.49999999999","12555","14693","2366",8427.17720500422,19460
"1261","ARFGAP3","7911.27685808147","7090.11047793649","9480.47463606088","6724.91243800915","10151.4658595691","7043.05298600502","6880.14439793146","14464.7867257922",8427.56188381488,19461
"12859","MICALCL","9605.90287271321","11581.2933215595","2665.93792125773","13263.1599176064","5259.68000452498","13842.9561871733","14019.4415010014","6339.88682864292",8427.99141407166,19462
"20811","SRSF8","4509.29779671654","6673.46152390838","5582.03367372031","11095.6048642094","9108.85564665244","11222.8067395985","9586.95369914932","13937.0896470033",8428.06143148116,19463
"18850","RPN2","5963.97717135846","5762.73101274876","8473.55165692467","8579.22092267392","9909.35573657376","9040.19825140714","8111.80040634535","14029.4992853368",8428.64101012678,19464
"18503","RP11.473M20.14","9447.00000000001","6954","12969","5090","8059.49999999999","10537","10542","6563.00000000001",8428.98772270978,19465
"1944","BLTP1","11843.0523473197","11164.9787332337","11381.7071142336","5213.45957796859","9826.59123189607","5430.68915104029","7994.54459418563","7613.50706463472",8429.20101254941,19466
"306","AC093391.2","13421","12388","11039","5139","8059.49999999999","9889","13416","2528",8429.59826149602,19467
"24444","ZNF814","11052.4569028229","12413.6375507579","4546.23632366645","9416.80056762484","7925.92097787992","10328.5696578332","11449.2577053598","4631.19007823367",8429.6421993593,19468
"10774","LOC101928513","12734","11007","12241","7090.99999999999","8059.49999999999","7165","10341","3511",8430.13408176038,19469
"11934","LTR4.ERV1.LTR","11287","11768","4661","11243","3432.5","10986","13076","7434",8430.41130197593,19470
"12060","LY6G6E","14448","14145","8840","5222","15399","6056","12930","2243",8430.4498673069,19471
"18747","RPL12P27","13101","11516","12715","5789","14995","4834","10342","3065",8430.46962902007,19472
"12079","LYPLA1","10539.2587926827","9523.87705846569","9672.21984559912","7326.88056218604","6906.2686371344","5900.17327283436","7028.81977083386","12524.922623623",8430.519778921,19473
"3142","CDC42BPA","13891.4741944572","13033.9985627617","5560.93439169141","8112.59129541607","9585.70051670323","9020.29463666325","11245.8813976836","3213.35134262305",8430.74994193548,19474
"1108","AOAH","3322.27253957182","7380.58858214541","2132.92906349621","17224.1843038044","9428.64312322747","15023.2921494033","11698.2878396231","17100.9678590508",8430.91729963154,19475
"1654","ATP8B2","8473.35760001921","6917.20974499007","8389.54424973449","7984.82985738304","7889.56453555992","8313.29584084398","8042.95470688014","12333.2269503244",8431.67078819781,19476
"8153","HSMAR1.TcMar.Mariner.DNA","5646","6945","3035","12848","13261","12380","10244","9934.99999999999",8431.7498490944,19477
"22068","TNFRSF10B","4048.24411201855","7489.53324418826","3241.70132861922","12875.8160159069","8180.5487621513","13976.386586145","11536.2244673581","15313.9212797924",8432.36859641403,19478
"8137","HSD17B12","5406.64179410998","7236.24825925123","4469.4948147496","9761.41077835682","11400.0587449219","10512.7734254784","9518.54170101298","13130.207102582",8432.567157778,19479
"8242","ICE2","10027.9775862893","9784.71025051266","9174.54709452485","7456.79434219502","12546.9886169951","6656.74486618977","7267.16950454364","6275.71230451163",8432.68702558896,19480
"4384","CTD.2201I18.1","12512.7418657942","12634.6392904586","6077.03546147297","9414.3871282203","8781.41765320383","10729.1731741081","13411.7230436659","2237.35781671149",8432.74093349701,19481
"6896","GFOD2","5663.06267947631","8711.65420120619","1885.68005738302","14321.898047389","9848.60251596908","13898.8112623184","12692.5576006212","11046.8402367045",8432.76520336082,19482
"20643","SPDYE18","12162","11488","9477.99999999999","8438","12688","7358","11820","2074",8432.82531734957,19483
"17049","RCBTB1","9739.76950475918","12362.6951252969","5669.64429610892","9550.73390776051","9281.08314027156","7753.01295459195","9910.45407392333","5500.26684134497",8432.86427067416,19484
"1013","ANKRD13D","10429.9406246785","9380.44826147099","8070.83703617964","7494.4126855547","9370.54841144085","6072.555130695","6663.7972828379","11396.9560325837",8432.88333263516,19485
"15680","PIM1","5035.68934197792","10433.2538050179","1341.38704302892","14172.8901154781","8637.05784343213","13682.1496746342","12233.8940991204","17716.0513048365",8433.20932083127,19486
"9962","LINC01237","13384","14012","3077","13833","11466","13450","14905","1395",8433.76105508668,19487
"8819","JHY","10647.9680878762","8125.62064302709","14085.4381805487","5784.88171820352","7429.63780918063","6819.66531444045","8945.90819130113","8010.02430294363",8433.77747489047,19488
"1538","ATIC","4361.20831755668","6065.35248292081","4758.00917990986","12694.6218997143","7537.02096491724","13326.3151117814","10483.4149412736","15215.9062441326",8433.87753293578,19489
"21149","SYT11","5236.25214941119","10353.4829556325","2116.88877192305","13805.4788781448","7805.38462329152","15161.2105818424","13439.3832588861","10165.7284843266",8434.56756844449,19490
"17045","RCAN1","7237.58175533428","7040.51346525676","9238.26832774669","8998.96364212297","8573.89993896348","8878.90308388057","8647.51394474143","9185.64294009337",8434.60852122054,19491
"18021","RP11-434H14.1","12383","12455","7276","10903","5771","9762","13345","2785",8434.66319271795,19492
"15115","PAICS","5560.49367819579","7037.17728238888","5346.67123794306","10199.4109594813","9214.22932144625","11847.6677867898","10330.1640593909","10651.1671208866",8435.20884537662,19493
"23243","VEZT","11013.4494523566","10546.8051844102","8216.45851788912","7831.55251107035","11518.4308915507","6287.93933787749","7622.72138300791","6212.45089446118",8435.41468148667,19494
"16547","PTCD1","7054.56318075995","8529.55556302963","7596.12856793762","10526.912033431","8399.98593879216","9503.47691429514","9798.38605041688","6812.70379643728",8435.59306091641,19495
"11760","LRWD1","6252.35606938628","6961.96240364581","5134.42151879517","13283.4592365497","10032.8407764369","9375.32052933582","7748.50878660014","11851.3308752463",8435.71060993417,19496
"22177","TOR2A","6850.1326307793","5730.62207568782","11469.3519033312","9149.41943617738","7418.07727000387","9428.03112636795","8893.82330654819","10013.2939472337",8436.28753404472,19497
"1613","ATP5MJ","5545.26849411725","6868.50129673282","5383.08716061041","9721.42218092123","10741.9234345867","8863.92177224654","9652.9354956933","14006.5461456135",8436.36819756391,19498
"15335","PCYOX1","8776.28132862744","8955.28847819285","7409.13407481354","9862.1551595184","7653.5365252334","9106.0358550544","9183.22508585193","6981.90290421423",8436.47927261879,19499
"848","ALKBH2","7782.28967720143","9172.40296843843","6928.91677888335","10575.1962554458","8081.17254767475","9505.48248617006","9221.05130313054","6926.89193719229",8436.53207531908,19500
"14719","NUP107","5507.5118727662","6330.77412703557","5894.46961167386","11070.1881786803","9591.72633284968","10421.1235957035","9560.67107787455","11804.0589796101",8436.60826118942,19501
"1089","ANTXR1","9472.6238410251","7989.18920630343","8767.23214312165","9166.32403206551","7429.63780918063","10934.8501283825","11149.6365439867","4659.24729633706",8436.71653532164,19502
"20041","SLC8A1-AS1","13607.5397680864","13097.8276199334","7001.03236806421","8332.54058057512","7459.83931322218","8266.89837154237","11693.2749399185","3424.28263454899",8436.98020596065,19503
"6574","FOXO3","5355.79708735371","13149.9752084362","1566.82031263377","12184.0440970561","7779.82450228454","11948.0864359659","11741.1189074137","17497.723299397",8437.03520696777,19504
"12427","MCTP1","7855.90082452042","9887.64214511364","2584.15291365129","12623.277174605","8262.12409516597","12844.6695108653","11739.8876955711","8135.70175218417",8437.36007672079,19505
"4225","CTC-236F12.4","9172.99999999999","10914","3086","9887","12114","12500","13039","4259",8437.48790570436,19506
"3838","COA6","9689.85722881259","10573.0037673743","8784.83316416747","6236.57687546118","8594.26309511722","7547.15302772165","7864.91092271491","8973.04639991207",8437.76907989222,19507
"2534","C9orf47","12520","10788","12215","5260","8059.49999999999","7342.99999999999","10289","4863",8437.92077380789,19508
"21309","TBC1D3L","10967","12294","3775","11977","5771","11936","13339","4589",8438.19697588476,19509
"15931","PNMA3","11687.652154672","16024.8975527332","551.8966306006","16161.8904136398","7474.50223112802","16050.8059562687","16475.4927473597","7784.40329600163",8438.24076035139,19510
"7612","HBBP1","9131.87633524393","14494.3015449482","1709.60291850896","15178.9937723435","7079.35812447577","16657.1400814508","16779.1826982557","3782.37262397895",8438.26427518729,19511
"6699","FZD1","10381.0796934031","10630.6763277555","7880.03410008893","7454.43283009885","6990.37330116533","8842.12294400485","9763.00501788212","6573.70844414025",8438.68205000278,19512
"357","ACAA2","5448.91243275728","8591.67083667011","4228.41892598654","9727.95816114521","8988.38736890113","10973.7652592199","10376.5472943789","13048.0674178934",8438.74684554887,19513
"17114","REV3L","8260.10265590425","5633.42180699425","11267.2431554048","7501.68390540707","9801.65148924646","8207.550946286","8754.596196605","9285.66892183803",8438.92325910612,19514
"12096","LYST","12249.9314104539","10635.0806530877","11240.4213397695","6338.03410218262","8469.41289140806","5333.15134858294","6358.90377078801","9649.97491108427",8439.0713223796,19515
"3895","COLGALT2","8714.95812722212","10640.7721593009","5389.82735715341","11863.4048175735","9497.07841023481","11379.0191490167","12208.8276901122","3289.50317927679",8439.47094860525,19516
"13535","MPHOSPH10","6242.20523127365","6214.6402082905","8126.10124825504","9662.27125900096","7332.76892215569","10387.6214400259","9071.21942158239","12231.686457164",8439.78633086576,19517
"1037","ANKRD34B","14633.2444095354","16829.1231694531","1718.797146246","15314.6053543658","10179.3544472701","14425.715056989","16640.8605107871","1625.22535933276",8439.85408495893,19518
"14162","NCR3LG1","12036.5704051319","12156.9368113271","8515.85471848166","9186.85035010697","7753.46382598655","7755.19827825173","9893.08440385312","3781.40212511963",8440.13477881807,19519
"11969","LTR53.int.ERVL.LTR","10158","8575.00000000001","12236","5524","15459","5784","7568","6464",8440.21390843689,19520
"3953","COX10-DT","10655.7719333196","8760.83261161167","11447.1009413051","7446.09609896907","15997.2345208107","8019.72391488305","8601.85405513574","2933.49536994656",8440.47779816305,19521
"6577","FOXP1","7546.39717256415","6923.17931982203","9784.97679900277","7452.26889703557","9777.02943652252","8235.11891661203","8069.05854417257","10409.0615462459",8440.64431390041,19522
"16139","PPP1CB","5231.13298728957","6990.2117683012","6552.1184689849","8646.41229656666","8947.04243611862","9429.53440182322","9789.04747814541","15063.5636345596",8440.97687454366,19523
