"","Symbol","Score","Filters","gomez","meaburn","gosch","obermoser","dusek","rusch","larocca","karlovich","Study_counts"
"22719","LOC101929829",0,"0",0,0,0,0,0,0,0,0,0
"22720","LOC102723704",0,"0",0,0,0,0,0,0,0,0,0
"22721","LOC102723885",0,"0",0,0,0,0,0,0,0,0,0
"22722","LOC102724050",0,"0",0,0,0,0,0,0,0,0,0
"22723","LOC102724153",0,"0",0,0,0,0,0,0,0,0,0
"22724","LOC103021295",0,"0",0,0,0,0,0,0,0,0,0
"22725","LOC103091866",0,"0",0,0,0,0,0,0,0,0,0
"22726","LOC103611081",0,"0",0,0,0,0,0,0,0,0,0
"22727","LOC104968399",0,"0",0,0,0,0,0,0,0,0,0
"22728","LOC105377348",0,"0",0,0,0,0,0,0,0,0,0
"22729","LOC105747689",0,"0",0,0,0,0,0,0,0,0,0
"22730","LOC148696",0,"0",0,0,0,0,0,0,0,0,0
"22731","LOC171391",0,"0",0,0,0,0,0,0,0,0,0
"22732","LOC283575",0,"0",0,0,0,0,0,0,0,0,0
"22733","LOC283710",0,"0",0,0,0,0,0,0,0,0,0
"22734","LOC285696",0,"0",0,0,0,0,0,0,0,0,0
"22735","LOC285819",0,"0",0,0,0,0,0,0,0,0,0
"22736","LOC286059",0,"0",0,0,0,0,0,0,0,0,0
"22737","LOC339666",0,"0",0,0,0,0,0,0,0,0,0
"22738","LOC341056",0,"0",0,0,0,0,0,0,0,0,0
"22739","LOC388242",0,"0",0,0,0,0,0,0,0,0,0
"22740","LOC388436",0,"0",0,0,0,0,0,0,0,0,0
"22741","LOC399715",0,"0",0,0,0,0,0,0,0,0,0
"22742","LOC400541",0,"0",0,0,0,0,0,0,0,0,0
"22743","LOC400927-CSNK1E",0,"0",0,0,0,0,0,0,0,0,0
"22744","LOC401010",0,"0",0,0,0,0,0,0,0,0,0
"22745","LOC401052",0,"0",0,0,0,0,0,0,0,0,0
"22746","LOC401242",0,"0",0,0,0,0,0,0,0,0,0
"22747","LOC440300",0,"0",0,0,0,0,0,0,0,0,0
"22748","LOC440311",0,"0",0,0,0,0,0,0,0,0,0
"22749","LOC440600",0,"0",0,0,0,0,0,0,0,0,0
"22750","LOC441454",0,"0",0,0,0,0,0,0,0,0,0
"22751","LOC441601",0,"0",0,0,0,0,0,0,0,0,0
"22752","LOC541473",0,"0",0,0,0,0,0,0,0,0,0
"22753","LOC642423",0,"0",0,0,0,0,0,0,0,0,0
"22754","LOC643387",0,"0",0,0,0,0,0,0,0,0,0
"22755","LOC644285",0,"0",0,0,0,0,0,0,0,0,0
"22756","LOC644762",0,"0",0,0,0,0,0,0,0,0,0
"22757","LOC645166",0,"0",0,0,0,0,0,0,0,0,0
"22758","LOC727751",0,"0",0,0,0,0,0,0,0,0,0
"22759","LOC728673",0,"0",0,0,0,0,0,0,0,0,0
"22760","LOC729867",0,"0",0,0,0,0,0,0,0,0,0
"22761","LOC731424",0,"0",0,0,0,0,0,0,0,0,0
"22762","LOC79999",0,"0",0,0,0,0,0,0,0,0,0
"22763","Looper-PiggyBac-DNA",0,"0",0,0,0,0,0,0,0,0,0
"22764","LOR1-int-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22765","LOR1a-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22766","LOR1b-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22767","LRRC48",0,"0",0,0,0,0,0,0,0,0,0
"22768","LRRC4B",0,"0",0,0,0,0,0,0,0,0,0
"22769","LSAU-Satellite-Satellite",0,"0",0,0,0,0,0,0,0,0,0
"22770","LSMEM2",0,"0",0,0,0,0,0,0,0,0,0
"22771","LTR06-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22772","LTR1-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22773","LTR101_Mam-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22774","LTR102_Mam-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22775","LTR103_Mam-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22776","LTR103b_Mam-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22777","LTR104_Mam-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22778","LTR105_Mam-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22779","LTR106_Mam-LTR-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22780","LTR107_Mam-LTR-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22781","LTR108a_Mam-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22782","LTR108c_Mam-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22783","LTR10A-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22784","LTR10B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22785","LTR10B1-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22786","LTR10B2-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22787","LTR10C-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22788","LTR10D-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22789","LTR10E-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22790","LTR10F-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22791","LTR10G-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22792","LTR12_-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22793","LTR12-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22794","LTR12B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22795","LTR12C-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22796","LTR12D-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22797","LTR12E-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22798","LTR12F-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22799","LTR13_-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22800","LTR13-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22801","LTR13A-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22802","LTR14-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22803","LTR14A-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22804","LTR14B-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22805","LTR14C-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22806","LTR15-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22807","LTR16-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22808","LTR16A-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22809","LTR16A1-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22810","LTR16A2-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22811","LTR16B-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22812","LTR16B1-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22813","LTR16B2-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22814","LTR16C-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22815","LTR16D-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22816","LTR16D1-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22817","LTR16D2-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22818","LTR16E1-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22819","LTR16E2-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22820","LTR17-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22821","LTR18A-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22822","LTR18B-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22823","LTR19-int-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22824","LTR19A-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22825","LTR19B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22826","LTR19C-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22827","LTR1A1-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22828","LTR1A2-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22829","LTR1B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22830","LTR1B1-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22831","LTR1C-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22832","LTR1C1-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22833","LTR1C3-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22834","LTR1D-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22835","LTR1D1-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22836","LTR1E-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22837","LTR1F-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22838","LTR1F1-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22839","LTR1F2-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22840","LTR2-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22841","LTR21A-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22842","LTR21B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22843","LTR22-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22844","LTR22A-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22845","LTR22B-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22846","LTR22B1-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22847","LTR22B2-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22848","LTR22C-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22849","LTR22C0-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22850","LTR22C2-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22851","LTR22E-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22852","LTR23-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22853","LTR23-int-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22854","LTR24-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22855","LTR24B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22856","LTR24C-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22857","LTR25-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22858","LTR25-int-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22859","LTR26-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22860","LTR26B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22861","LTR26C-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22862","LTR26D-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22863","LTR26E-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22864","LTR27-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22865","LTR2752-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22866","LTR27B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22867","LTR27C-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22868","LTR27D-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22869","LTR27E-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22870","LTR28-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22871","LTR28B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22872","LTR28C-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22873","LTR29-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22874","LTR2B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22875","LTR2C-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22876","LTR3-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22877","LTR30-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22878","LTR31-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22879","LTR32-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22880","LTR33-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22881","LTR33A_-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22882","LTR33A-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22883","LTR33B-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22884","LTR33C-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22885","LTR34-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22886","LTR35-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22887","LTR35A-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22888","LTR35B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22889","LTR36-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22890","LTR37-int-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22891","LTR37A-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22892","LTR37B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22893","LTR38-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22894","LTR38A1-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22895","LTR38B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22896","LTR38C-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22897","LTR39-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22898","LTR39-int-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22899","LTR3A-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22900","LTR3B_-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22901","LTR3B-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22902","LTR4-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22903","LTR40a-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22904","LTR40A1-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22905","LTR40b-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22906","LTR40c-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22907","LTR41-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22908","LTR41B-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22909","LTR41C-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22910","LTR42-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22911","LTR43-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22912","LTR43-int-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22913","LTR43B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22914","LTR44-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22915","LTR45-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22916","LTR45B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22917","LTR45C-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22918","LTR46-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22919","LTR46-int-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22920","LTR47A-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22921","LTR47A2-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22922","LTR47B-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22923","LTR47B2-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22924","LTR47B3-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22925","LTR47B4-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22926","LTR48-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22927","LTR48B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22928","LTR49-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22929","LTR49-int-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22930","LTR5_Hs-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22931","LTR5-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22932","LTR50-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22933","LTR51-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22934","LTR52-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22935","LTR52-int-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22936","LTR53-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22937","LTR53-int-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22938","LTR53B-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22939","LTR54-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22940","LTR54B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22941","LTR55-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22942","LTR56-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22943","LTR57-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22944","LTR57-int-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22945","LTR5A-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22946","LTR5B-ERVK-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22947","LTR60-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22948","LTR60B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22949","LTR61-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22950","LTR62-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22951","LTR64-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22952","LTR65-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22953","LTR66-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22954","LTR67B-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22955","LTR68-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22956","LTR6A-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22957","LTR6B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22958","LTR7-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22959","LTR70-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22960","LTR71A-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22961","LTR71B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22962","LTR72-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22963","LTR73-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22964","LTR75_1-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22965","LTR75-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22966","LTR75B-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22967","LTR76-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22968","LTR77-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22969","LTR78-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22970","LTR78B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22971","LTR79-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22972","LTR7B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22973","LTR7C-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22974","LTR7Y-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22975","LTR8-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22976","LTR80A-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22977","LTR80B-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22978","LTR81-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22979","LTR81A-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22980","LTR81B-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22981","LTR81C-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22982","LTR82A-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22983","LTR82B-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22984","LTR83-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22985","LTR84a-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22986","LTR84b-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22987","LTR85a-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22988","LTR85b-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22989","LTR85c-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22990","LTR86A1-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22991","LTR86A2-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22992","LTR86B1-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22993","LTR86B2-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22994","LTR86C-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22995","LTR87-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22996","LTR88a-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22997","LTR88b-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22998","LTR88c-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"22999","LTR89-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23000","LTR8A-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23001","LTR8B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23002","LTR9-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23003","LTR90A-LTR-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23004","LTR90B-LTR-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23005","LTR91-ERVL-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23006","LTR9A1-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23007","LTR9B-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23008","LTR9C-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23009","LTR9D-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23010","LUZP6",0,"0",0,0,0,0,0,0,0,0,0
"23011","LY6G6E",0,"0",0,0,0,0,0,0,0,0,0
"23012","LY75-CD302",0,"0",0,0,0,0,0,0,0,0,0
"23013","LYPLA2P2",0,"0",0,0,0,0,0,0,0,0,0
"23014","MADE1-TcMar-Mariner-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23015","MADE2-TcMar-Mariner-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23016","MAGED4",0,"0",0,0,0,0,0,0,0,0,0
"23017","Mam_R4-Dong-R4-LINE",0,"0",0,0,0,0,0,0,0,0,0
"23018","MamGyp-int-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23019","MamGypLTR1a-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23020","MamGypLTR1b-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23021","MamGypLTR1c-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23022","MamGypLTR1d-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23023","MamGypLTR2b-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23024","MamGypLTR2c-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23025","MamGypLTR3-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23026","MamGypLTR3a-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23027","MamGypsy2-I-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23028","MamGypsy2-LTR-Gypsy-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23029","MamRep1151-LTR-LTR-",0,"0",0,0,0,0,0,0,0,0,0
"23030","MamRep137-TcMar-Tigger-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23031","MamRep1527-LTR-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23032","MamRep1879-hAT-Tip100-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23033","MamRep1894-hAT-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23034","MamRep38-hAT-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23035","MamRep4096-hAT-Tip100-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23036","MamRep434-TcMar-Tigger-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23037","MamRep488-hAT-Tip100-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23038","MamRep564-MamRep564-Unknown",0,"0",0,0,0,0,0,0,0,0,0
"23039","MamRep605-LTR-LTR-",0,"0",0,0,0,0,0,0,0,0,0
"23040","MamRTE1-RTE-BovB-LINE",0,"0",0,0,0,0,0,0,0,0,0
"23041","MamTip1-hAT-Tip100-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23042","MamTip2-hAT-Tip100-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23043","MamTip3-hAT-Tip100-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23044","MARNA-TcMar-Mariner-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23045","MATN1",0,"0",0,0,0,0,0,0,0,0,0
"23046","MCTS2P",0,"0",0,0,0,0,0,0,0,0,0
"23047","MED4-AS1",0,"0",0,0,0,0,0,0,0,0,0
"23048","MEF2BNB-MEF2B",0,"0",0,0,0,0,0,0,0,0,0
"23049","MER101-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23050","MER101-int-ERV1-LTR",0,"0",0,0,0,0,0,0,0,0,0
"23051","MER102a-hAT-Charlie-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23052","MER102b-hAT-Charlie-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23053","MER102c-hAT-Charlie-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23054","MER103C-hAT-Charlie-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23055","MER104-TcMar-Tc2-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23056","MER105-hAT-Charlie-DNA",0,"0",0,0,0,0,0,0,0,0,0
"23057","MER106A-hAT-Charlie-DNA",0,"0",0,0,0,0,0,0,0,0,0
