"X","Symbol","P.Score","P.Studies","AdjP.Score","AdjP.Studies","gomez","meaburn","gosch","obermoser","dusek","rusch","larocca","P.value.Studies","Adjusted.P.value.Studies"
11969,"WHAMMP2",10,"gosch9 obermoser1PneumBaseVSzero obermoser2FLUBaseVSseven obermoser4SalineBaselineVSfortyEight obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSone.5 obermoser4SalineBaselineVSsix obermoser4SalineBaselineVStwelve obermoser4SalineBaselineVStwentyFour obermoser4SalineBaselineVSzero",0,"",0,0,1,9,0,0,0,2,0
11970,"GZMA",12,"gosch6 gosch12 gosch15 gosch18 obermoser1FluBaseVSfourteen obermoser1FluBaseVSone obermoser1PneumBaseVSone obermoser4FLUBaselineVSfifteen obermoser4FLUBaselineVSnine obermoser4FLUBaselineVStwentyFour obermoser4PNEUMBaselineVSsix obermoser4PNEUMBaselineVStwentyFour",5,"gosch6 gosch12 obermoser1FluBaseVSone obermoser1PneumBaseVSone obermoser4FLUBaselineVSfifteen",0,0,4,8,0,0,0,2,2
11971,"SENP7",13,"meaburn1 obermoser1PneumBaseVSfourteen obermoser1PneumBaseVSthree obermoser1PneumBaseVStwentyEight obermoser1PneumBaseVStwentyOne obermoser1PneumBaseVSzero obermoser1SalineBaseVSone obermoser1SalineBaseVSthree obermoser3SalineBaseVSone obermoser4FLUBaselineVSfifteen obermoser4FLUBaselineVSthree obermoser4PNEUMBaselineVSthree rusch",0,"",0,1,0,11,0,1,0,3,0
11972,"PDLIM5",24,"meaburn2 obermoser1FluBaseVStwentyOne obermoser1PneumBaseVSfourteen obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser1PneumBaseVSten obermoser1PneumBaseVSthree obermoser1PneumBaseVStwentyEight obermoser1PneumBaseVStwentyOne obermoser1SalineBaseVSfourteen obermoser2FLUBaseVSZero obermoser4FLUBaselineVSsix obermoser4FLUBaselineVStwelve obermoser4FLUBaselineVStwentyFour obermoser4PNEUMBaselineVSnine obermoser4PNEUMBaselineVSone.5 obermoser4SalineBaselineVSfifteen obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSone.5 obermoser4SalineBaselineVSsix obermoser4SalineBaselineVSthree obermoser4SalineBaselineVStwelve obermoser4SalineBaselineVStwentyFour obermoser4SalineBaselineVSzero",1,"obermoser4SalineBaselineVSthree",0,1,0,23,0,0,0,2,1
11974,"RPL13",22,"meaburn1 gosch6 gosch9 gosch12 gosch15 gosch18 obermoser1FluBaseVStwentyEight obermoser1PneumBaseVSseven obermoser1PneumBaseVSzero obermoser1SalineBaseVSone obermoser2SalineBaseVSZero obermoser3PNEUMBaseVSseven obermoser3PNEUMBaseVStwentyEight obermoser3SalineBaseVSone obermoser3SalineBaseVSten obermoser3SalineBaseVStwentyEight obermoser4PNEUMBaselineVStwelve obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSone.5 obermoser4SalineBaselineVSthree obermoser4SalineBaselineVStwelve rusch",3,"gosch6 gosch9 gosch12",0,1,5,15,0,1,0,4,1
11975,"DUSP23",5,"obermoser1FluBaseVStwentyOne obermoser1PneumBaseVSone obermoser1PneumBaseVSten obermoser4SalineBaselineVSfifteen obermoser4SalineBaselineVSthirtySix",0,"",0,0,0,5,0,0,0,1,0
11976,"SUPT16H",11,"obermoser1PneumBaseVSfourteen obermoser1PneumBaseVSone obermoser1PneumBaseVSzero obermoser1SalineBaseVSseven obermoser3SalineBaseVSten obermoser4PNEUMBaselineVSnine obermoser4PNEUMBaselineVSthree obermoser4PNEUMBaselineVStwelve obermoser4PNEUMBaselineVStwentyFour obermoser4SalineBaselineVSthirtySix dusek",0,"",0,0,0,10,1,0,0,2,0
11977,"S100PBP",25,"meaburn1 meaburn2 obermoser1PneumBaseVSseven obermoser1PneumBaseVSthree obermoser1PneumBaseVSzero obermoser2SalineBaseVSseven obermoser3FLUBaseVSpoint5 obermoser3FLUBaseVStwentyEight obermoser3PNEUMBaseVSten obermoser3SalineBaseVSten obermoser4FLUBaselineVSfifteen obermoser4FLUBaselineVSfortyEight obermoser4FLUBaselineVSnine obermoser4FLUBaselineVSthree obermoser4FLUBaselineVSzero obermoser4PNEUMBaselineVSfifteen obermoser4PNEUMBaselineVSnine obermoser4SalineBaselineVSfifteen obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSone.5 obermoser4SalineBaselineVSsix obermoser4SalineBaselineVSthirtySix obermoser4SalineBaselineVSthree obermoser4SalineBaselineVStwelve rusch",1,"obermoser4SalineBaselineVSthirtySix",0,2,0,22,0,1,0,3,1
11978,"PPA1",11,"gosch6 gosch9 gosch12 obermoser1PneumBaseVSseven obermoser2PNEUMBaseVSseven obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSone.5 obermoser4SalineBaselineVSsix obermoser4SalineBaselineVSthree obermoser4SalineBaselineVStwelve rusch",2,"gosch9 gosch12",0,0,3,7,0,1,0,3,1
11979,"PHF6",10,"meaburn2 gosch3 gosch6 gosch9 gosch12 obermoser1PneumBaseVStwentyEight obermoser1PneumBaseVStwentyOne obermoser3PNEUMBaseVSten obermoser4SalineBaselineVSzero rusch",3,"gosch6 gosch9 gosch12",0,1,4,4,0,1,0,4,1
11980,"RPL27",5,"meaburn2 gosch6 gosch9 obermoser1PneumBaseVSseven obermoser1SalineBaseVSfourteen",2,"gosch9 obermoser1PneumBaseVSseven",0,1,2,2,0,0,0,3,2
11981,"LEO1",10,"gosch12 obermoser1FluBaseVSten obermoser1PneumBaseVSfourteen obermoser1PneumBaseVSone obermoser1PneumBaseVStwentyEight obermoser1PneumBaseVStwentyOne obermoser1PneumBaseVSzero obermoser4FLUBaselineVSone.5 obermoser4SalineBaselineVSfifteen obermoser4SalineBaselineVSfortyEight",1,"gosch12",0,0,1,9,0,0,0,2,1
11983,"GTF2H5",1,"gosch3",0,"",0,0,1,0,0,0,0,1,0
11984,"MTCH1",8,"gosch9 obermoser1PneumBaseVSfourteen obermoser1PneumBaseVSseven obermoser1PneumBaseVSten obermoser1PneumBaseVStwentyEight obermoser1PneumBaseVStwentyOne obermoser1PneumBaseVSzero obermoser4SalineBaselineVSthirtySix",2,"gosch9 obermoser1PneumBaseVSseven",0,0,1,7,0,0,0,2,2
11985,"GLIPR2",13,"gosch9 gosch12 gosch15 obermoser1FluBaseVSone obermoser1PneumBaseVSone obermoser1PneumBaseVSten obermoser1PneumBaseVStwentyEight obermoser3FLUBaseVSseven obermoser3FLUBaseVSten obermoser3FLUBaseVStwentyEight obermoser3PNEUMBaseVSseven obermoser4FLUBaselineVSnine obermoser4SalineBaselineVSthree",4,"gosch9 gosch12 gosch15 obermoser3PNEUMBaseVSseven",0,0,3,10,0,0,0,2,2
11986,"FOXO3",27,"meaburn1 gosch6 gosch9 gosch12 gosch15 gosch18 obermoser1FluBaseVSten obermoser1PneumBaseVStwentyOne obermoser1SalineBaseVSone obermoser1SalineBaseVSseven obermoser1SalineBaseVSten obermoser1SalineBaseVStwentyEight obermoser2SalineBaseVSseven obermoser2SalineBaseVSZero obermoser3FLUBaseVSpoint5 obermoser3FLUBaseVSseven obermoser3FLUBaseVStwentyEight obermoser3PNEUMBaseVSten obermoser3SalineBaseVSpoint5 obermoser3SalineBaseVSten obermoser3SalineBaseVSthree obermoser4FLUBaselineVSthirtySix obermoser4SalineBaselineVSfifteen obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSthree obermoser4SalineBaselineVStwelve obermoser4SalineBaselineVStwentyFour",4,"gosch6 gosch9 gosch12 gosch15",0,1,5,21,0,0,0,3,1
11987,"TAX1BP1",13,"gosch6 gosch9 gosch12 gosch15 gosch18 gosch21 obermoser1FluBaseVSfourteen obermoser1FluBaseVSten obermoser1FluBaseVStwentyEight obermoser1FluBaseVSzero obermoser1SalineBaseVSone obermoser1SalineBaseVSthree rusch",5,"gosch6 gosch9 gosch12 gosch15 gosch18",0,0,6,6,0,1,0,3,1
11988,"XAF1",10,"gosch12 obermoser1FluBaseVSone obermoser1SalineBaseVSone obermoser3FLUBaseVSone obermoser4FLUBaselineVSfifteen obermoser4FLUBaselineVSfortyEight obermoser4FLUBaselineVSthirtySix obermoser4FLUBaselineVStwentyFour obermoser4PNEUMBaselineVSzero dusek",1,"obermoser4FLUBaselineVSfifteen",0,0,1,8,1,0,0,3,1
11989,"MRPL33",12,"meaburn2 obermoser1FluBaseVSfourteen obermoser1FluBaseVStwentyEight obermoser1FluBaseVSzero obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser1SalineBaseVSone obermoser3SalineBaseVSten obermoser3SalineBaseVStwentyEight obermoser4FLUBaselineVSfifteen obermoser4PNEUMBaselineVSfifteen obermoser4PNEUMBaselineVSnine",1,"obermoser1PneumBaseVSseven",0,1,0,11,0,0,0,2,1
11990,"RUNDC3A",7,"meaburn1 meaburn2 gosch6 gosch9 gosch12 gosch15 obermoser4PNEUMBaselineVStwentyFour",4,"gosch6 gosch9 gosch12 gosch15",0,2,4,1,0,0,0,3,1
11991,"NUP133",10,"gosch9 obermoser1PneumBaseVSone obermoser1PneumBaseVSzero obermoser1SalineBaseVSone obermoser4FLUBaselineVSthirtySix obermoser4PNEUMBaselineVSfifteen obermoser4PNEUMBaselineVSnine obermoser4SalineBaselineVSthirtySix obermoser4SalineBaselineVStwentyFour rusch",0,"",0,0,1,8,0,1,0,3,0
11993,"CASP9",8,"gosch9 gosch12 obermoser1FluBaseVSone obermoser1PneumBaseVStwentyOne obermoser3PNEUMBaseVSpoint5 obermoser4FLUBaselineVSfifteen obermoser4PNEUMBaselineVSfifteen obermoser4PNEUMBaselineVSsix",2,"gosch9 gosch12",0,0,2,6,0,0,0,2,1
11995,"TBC1D22A",17,"meaburn2 gosch6 gosch12 obermoser1PneumBaseVSone obermoser1PneumBaseVSten obermoser1PneumBaseVStwentyEight obermoser1PneumBaseVSzero obermoser1SalineBaseVSfourteen obermoser4FLUBaselineVSfifteen obermoser4FLUBaselineVSsix obermoser4FLUBaselineVSthirtySix obermoser4FLUBaselineVStwelve obermoser4PNEUMBaselineVSfortyEight obermoser4SalineBaselineVSfifteen obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSthirtySix rusch",0,"",0,1,2,13,0,1,0,4,0
11996,"INTS8",12,"meaburn1 gosch6 gosch9 gosch12 gosch15 gosch18 gosch21 obermoser1PneumBaseVSten obermoser3SalineBaseVSten obermoser4FLUBaselineVSfifteen obermoser4PNEUMBaselineVStwelve rusch",5,"gosch6 gosch9 gosch12 gosch15 gosch18",0,1,6,4,0,1,0,4,1
11997,"RNF146",19,"gosch6 gosch9 gosch12 obermoser1PneumBaseVSfourteen obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser1PneumBaseVStwentyEight obermoser1SalineBaseVSone obermoser1SalineBaseVSseven obermoser1SalineBaseVStwentyEight obermoser3FLUBaseVSzero obermoser3SalineBaseVSpoint5 obermoser3SalineBaseVStwentyEight obermoser4PNEUMBaselineVSthree obermoser4PNEUMBaselineVStwentyFour obermoser4SalineBaselineVSfifteen obermoser4SalineBaselineVSthirtySix obermoser4SalineBaselineVStwentyFour rusch",3,"gosch9 gosch12 obermoser1PneumBaseVSseven",0,0,3,15,0,1,0,3,2
11998,"ZKSCAN1",6,"obermoser1PneumBaseVSten obermoser1SalineBaseVSseven obermoser1SalineBaseVSthree obermoser1SalineBaseVStwentyEight obermoser1SalineBaseVStwentyOne rusch",0,"",0,0,0,5,0,1,0,2,0
11999,"ABHD14B",12,"gosch6 gosch9 gosch12 gosch15 gosch18 obermoser1FluBaseVStwentyOne obermoser1PneumBaseVSfourteen obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser1PneumBaseVStwentyOne obermoser1PneumBaseVSzero obermoser3SalineBaseVSten",4,"gosch6 gosch9 gosch12 gosch15",0,0,5,7,0,0,0,2,1
12000,"TCF3",13,"meaburn1 meaburn2 gosch6 gosch9 obermoser1PneumBaseVSone obermoser4PNEUMBaselineVSone.5 obermoser4PNEUMBaselineVStwentyFour obermoser4SalineBaselineVSfifteen obermoser4SalineBaselineVSthirtySix obermoser4SalineBaselineVStwelve obermoser4SalineBaselineVStwentyFour obermoser4SalineBaselineVSzero rusch",0,"",0,2,2,8,0,1,0,4,0
12001,"AAMP",9,"gosch12 obermoser1PneumBaseVSfourteen obermoser2FLUBaseVSZero obermoser2PNEUMBaseVSZero obermoser2SalineBaseVSseven obermoser4FLUBaselineVSone.5 obermoser4FLUBaselineVSsix obermoser4FLUBaselineVSthirtySix obermoser4FLUBaselineVStwelve",1,"gosch12",0,0,1,8,0,0,0,2,1
12002,"HDDC2",10,"gosch9 gosch12 obermoser1FluBaseVSfourteen obermoser1FluBaseVSone obermoser1FluBaseVSten obermoser1FluBaseVStwentyOne obermoser3PNEUMBaseVStwentyEight obermoser4FLUBaselineVSfifteen obermoser4SalineBaselineVSsix obermoser4SalineBaselineVSthree",0,"",0,0,2,8,0,0,0,2,0
12003,"SLC44A2",10,"meaburn2 gosch6 gosch9 gosch12 gosch15 gosch18 obermoser3PNEUMBaseVSseven obermoser4SalineBaselineVSthree obermoser4SalineBaselineVStwelve rusch",3,"gosch9 gosch12 gosch15",0,1,5,3,0,1,0,4,1
12004,"DPP4",6,"gosch6 gosch9 gosch12 obermoser3PNEUMBaseVSseven obermoser3PNEUMBaseVStwentyEight obermoser4SalineBaselineVSthree",2,"gosch9 gosch12",0,0,3,3,0,0,0,2,1
12005,"TTI2",4,"obermoser1SalineBaseVStwentyEight obermoser1SalineBaseVStwentyOne obermoser3SalineBaseVSpoint5 obermoser3SalineBaseVSzero",0,"",0,0,0,4,0,0,0,1,0
12006,"HCG27",13,"gosch6 gosch9 gosch12 gosch15 gosch18 obermoser1PneumBaseVSone obermoser1PneumBaseVSzero obermoser4FLUBaselineVSone.5 obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSone.5 obermoser4SalineBaselineVSsix obermoser4SalineBaselineVSthree rusch",5,"gosch6 gosch9 gosch12 gosch15 obermoser4SalineBaselineVSthree",0,0,5,7,0,1,0,3,2
12008,"TMEM41B",11,"meaburn1 meaburn2 gosch6 gosch9 gosch12 gosch15 obermoser1FluBaseVSone obermoser1SalineBaseVSseven obermoser3PNEUMBaseVSten obermoser4FLUBaselineVStwentyFour rusch",3,"gosch6 gosch9 gosch12",0,2,4,4,0,1,0,4,1
12009,"ZBED5",17,"meaburn1 meaburn2 gosch6 gosch9 gosch12 gosch15 obermoser1PneumBaseVSseven obermoser1PneumBaseVSzero obermoser4FLUBaselineVSfifteen obermoser4FLUBaselineVSfortyEight obermoser4FLUBaselineVSnine obermoser4FLUBaselineVSthirtySix obermoser4FLUBaselineVSthree obermoser4FLUBaselineVStwelve obermoser4FLUBaselineVSzero obermoser4PNEUMBaselineVSfifteen rusch",5,"gosch6 gosch9 gosch12 obermoser1PneumBaseVSseven obermoser4FLUBaselineVSfifteen",0,2,4,10,0,1,0,4,2
12010,"FAM133B",24,"meaburn2 gosch9 obermoser1FluBaseVSone obermoser1FluBaseVSzero obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser1PneumBaseVSten obermoser1PneumBaseVStwentyEight obermoser1PneumBaseVStwentyOne obermoser2SalineBaseVSZero obermoser3SalineBaseVSseven obermoser3SalineBaseVSten obermoser4FLUBaselineVSfortyEight obermoser4FLUBaselineVSnine obermoser4FLUBaselineVSone.5 obermoser4FLUBaselineVSsix obermoser4FLUBaselineVSthirtySix obermoser4FLUBaselineVSthree obermoser4FLUBaselineVStwelve obermoser4FLUBaselineVStwentyFour obermoser4FLUBaselineVSzero obermoser4SalineBaselineVSnine obermoser4SalineBaselineVStwelve rusch",1,"obermoser1PneumBaseVSseven",0,1,1,21,0,1,0,4,1
12011,"SERPINB1",7,"gosch6 gosch9 gosch12 gosch15 obermoser1FluBaseVSone obermoser1PneumBaseVSone rusch",3,"gosch9 gosch12 obermoser1PneumBaseVSone",0,0,4,2,0,1,0,3,2
12012,"RPRD1A",12,"meaburn1 meaburn2 obermoser1PneumBaseVSfourteen obermoser1PneumBaseVSseven obermoser1SalineBaseVSfourteen obermoser1SalineBaseVSone obermoser1SalineBaseVSseven obermoser3PNEUMBaseVSpoint5 obermoser3PNEUMBaseVSten obermoser4PNEUMBaselineVSthree obermoser4PNEUMBaselineVStwelve rusch",0,"",0,2,0,9,0,1,0,3,0
12013,"BID",10,"gosch9 gosch12 gosch15 obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser1SalineBaseVSseven obermoser3PNEUMBaseVSten obermoser4FLUBaselineVSfifteen obermoser4FLUBaselineVSnine obermoser4FLUBaselineVSsix",5,"gosch9 gosch12 gosch15 obermoser1PneumBaseVSseven obermoser4FLUBaselineVSfifteen",0,0,3,7,0,0,0,2,2
12014,"ARID3A",8,"meaburn2 gosch9 gosch12 gosch15 obermoser4FLUBaselineVSnine obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSthree obermoser4SalineBaselineVStwelve",2,"gosch9 gosch12",0,1,3,4,0,0,0,3,1
12015,"TCIRG1",21,"gosch6 gosch9 gosch12 gosch15 obermoser1FluBaseVStwentyEight obermoser1FluBaseVStwentyOne obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser1SalineBaseVSthree obermoser3PNEUMBaseVSone obermoser3SalineBaseVSpoint5 obermoser4FLUBaselineVSfifteen obermoser4FLUBaselineVSnine obermoser4FLUBaselineVSone.5 obermoser4FLUBaselineVSsix obermoser4PNEUMBaselineVSsix obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSone.5 obermoser4SalineBaselineVSsix obermoser4SalineBaselineVSthree obermoser4SalineBaselineVStwelve",5,"gosch9 gosch12 gosch15 obermoser1PneumBaseVSseven obermoser4FLUBaselineVSfifteen",0,0,4,17,0,0,0,2,2
12016,"SYTL2",17,"obermoser1FluBaseVSone obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser1PneumBaseVSten obermoser1PneumBaseVStwentyOne obermoser1PneumBaseVSzero obermoser1SalineBaseVSone obermoser1SalineBaseVSthree obermoser2PNEUMBaseVSseven obermoser3FLUBaseVSten obermoser4FLUBaselineVSnine obermoser4FLUBaselineVSzero obermoser4PNEUMBaselineVStwentyFour obermoser4PNEUMBaselineVSzero obermoser4SalineBaselineVSthree dusek rusch",3,"obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser1PneumBaseVStwentyOne",0,0,0,15,1,1,0,3,1
12017,"UHMK1",15,"meaburn2 gosch9 gosch15 obermoser1FluBaseVSone obermoser1FluBaseVStwentyOne obermoser1PneumBaseVSseven obermoser1PneumBaseVSzero obermoser1SalineBaseVSone obermoser1SalineBaseVStwentyOne obermoser3FLUBaseVSthree obermoser3SalineBaseVSpoint5 obermoser3SalineBaseVSthree obermoser4PNEUMBaselineVSone.5 obermoser4PNEUMBaselineVSsix rusch",1,"gosch9",0,1,2,11,0,1,0,4,1
12018,"CAMK1D",21,"obermoser1FluBaseVSfourteen obermoser1FluBaseVSone obermoser1FluBaseVStwentyEight obermoser1FluBaseVStwentyOne obermoser1FluBaseVSzero obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser1PneumBaseVSten obermoser1SalineBaseVSseven obermoser4FLUBaselineVSfifteen obermoser4FLUBaselineVSnine obermoser4FLUBaselineVSone.5 obermoser4FLUBaselineVSsix obermoser4FLUBaselineVStwelve obermoser4FLUBaselineVStwentyFour obermoser4FLUBaselineVSzero obermoser4PNEUMBaselineVSone.5 obermoser4PNEUMBaselineVSsix obermoser4PNEUMBaselineVSthree obermoser4PNEUMBaselineVSzero obermoser4SalineBaselineVSnine",1,"obermoser4FLUBaselineVSfifteen",0,0,0,21,0,0,0,1,1
12019,"STK25",8,"gosch6 gosch9 gosch12 gosch18 obermoser1FluBaseVStwentyEight obermoser1FluBaseVStwentyOne obermoser1FluBaseVSzero obermoser2PNEUMBaseVSseven",3,"gosch6 gosch9 gosch12",0,0,4,4,0,0,0,2,1
12020,"LINC-PINT",24,"meaburn1 meaburn2 gosch12 obermoser1FluBaseVSten obermoser1PneumBaseVStwentyEight obermoser1SalineBaseVSseven obermoser1SalineBaseVSthree obermoser1SalineBaseVStwentyEight obermoser1SalineBaseVStwentyOne obermoser3PNEUMBaseVSone obermoser3PNEUMBaseVSseven obermoser3PNEUMBaseVSzero obermoser3SalineBaseVSone obermoser3SalineBaseVSpoint5 obermoser3SalineBaseVSseven obermoser3SalineBaseVSten obermoser3SalineBaseVSthree obermoser3SalineBaseVStwentyEight obermoser3SalineBaseVSzero obermoser4FLUBaselineVSnine obermoser4FLUBaselineVSone.5 obermoser4SalineBaselineVStwelve obermoser4SalineBaselineVStwentyFour rusch",0,"",0,2,1,20,0,1,0,4,0
12021,"YOD1",18,"gosch6 gosch9 gosch12 gosch15 gosch18 obermoser1SalineBaseVSfourteen obermoser1SalineBaseVSten obermoser4FLUBaselineVSfifteen obermoser4FLUBaselineVSnine obermoser4FLUBaselineVSsix obermoser4FLUBaselineVSthirtySix obermoser4FLUBaselineVStwelve obermoser4SalineBaselineVSfifteen obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSthirtySix obermoser4SalineBaselineVStwelve dusek rusch",4,"gosch6 gosch9 gosch12 gosch15",0,0,5,11,1,1,0,4,1
12022,"TP53",12,"gosch6 gosch9 gosch12 gosch15 gosch18 obermoser1PneumBaseVSone obermoser1PneumBaseVSzero obermoser4FLUBaselineVSfifteen obermoser4FLUBaselineVSthirtySix obermoser4PNEUMBaselineVSsix obermoser4PNEUMBaselineVSthree obermoser4PNEUMBaselineVStwelve",6,"gosch6 gosch9 gosch12 gosch15 gosch18 obermoser4FLUBaselineVSthirtySix",0,0,5,7,0,0,0,2,2
12023,"WDR12",19,"meaburn1 gosch6 gosch9 gosch12 gosch18 obermoser4FLUBaselineVSfifteen obermoser4FLUBaselineVSfortyEight obermoser4FLUBaselineVSone.5 obermoser4FLUBaselineVSthree obermoser4FLUBaselineVStwelve obermoser4FLUBaselineVStwentyFour obermoser4FLUBaselineVSzero obermoser4PNEUMBaselineVSthree obermoser4PNEUMBaselineVSzero obermoser4SalineBaselineVSfortyEight obermoser4SalineBaselineVSnine obermoser4SalineBaselineVStwentyFour obermoser4SalineBaselineVSzero rusch",2,"gosch9 gosch12",0,1,4,13,0,1,0,4,1
12024,"TREM1",12,"gosch9 gosch12 gosch15 gosch18 obermoser1FluBaseVSseven obermoser1PneumBaseVSone obermoser1PneumBaseVStwentyEight obermoser3PNEUMBaseVSseven obermoser4SalineBaselineVSfifteen obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSsix obermoser4SalineBaselineVSthree",3,"gosch9 gosch12 gosch15",0,0,4,8,0,0,0,2,1
12025,"CSTF3",15,"meaburn1 gosch9 gosch12 gosch15 gosch18 obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser1PneumBaseVStwentyEight obermoser1PneumBaseVStwentyOne obermoser1SalineBaseVSseven obermoser3PNEUMBaseVSone obermoser3PNEUMBaseVSseven obermoser3PNEUMBaseVStwentyEight obermoser4SalineBaselineVSfifteen rusch",3,"gosch9 gosch12 obermoser1PneumBaseVSseven",0,1,4,9,0,1,0,4,2
12026,"CYBRD1",23,"gosch6 gosch9 gosch12 gosch15 gosch18 gosch21 obermoser1PneumBaseVSseven obermoser2FLUBaseVSseven obermoser2PNEUMBaseVSseven obermoser2PNEUMBaseVSZero obermoser3FLUBaseVSone obermoser3FLUBaseVSseven obermoser3FLUBaseVSzero obermoser3PNEUMBaseVSseven obermoser3PNEUMBaseVSten obermoser4FLUBaselineVStwentyFour obermoser4PNEUMBaselineVSzero obermoser4SalineBaselineVSfortyEight obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSone.5 obermoser4SalineBaselineVSsix obermoser4SalineBaselineVSthirtySix obermoser4SalineBaselineVSthree",6,"gosch9 gosch12 gosch15 gosch18 obermoser1PneumBaseVSseven obermoser4SalineBaselineVSone.5",0,0,6,17,0,0,0,2,2
12027,"MTRR",19,"meaburn2 gosch9 gosch12 obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser1PneumBaseVSthree obermoser1PneumBaseVStwentyEight obermoser1PneumBaseVStwentyOne obermoser1SalineBaseVSfourteen obermoser1SalineBaseVSthree obermoser1SalineBaseVStwentyOne obermoser3PNEUMBaseVStwentyEight obermoser3SalineBaseVSseven obermoser3SalineBaseVSthree obermoser4SalineBaselineVSnine obermoser4SalineBaselineVStwelve obermoser4SalineBaselineVStwentyFour obermoser4SalineBaselineVSzero rusch",2,"gosch9 gosch12",0,1,2,15,0,1,0,4,1
12028,"METTL3",18,"meaburn1 meaburn2 gosch9 gosch12 gosch15 gosch18 obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser3FLUBaseVSpoint5 obermoser4PNEUMBaselineVSnine obermoser4SalineBaselineVSnine obermoser4SalineBaselineVSone.5 obermoser4SalineBaselineVSsix obermoser4SalineBaselineVSthirtySix obermoser4SalineBaselineVSthree obermoser4SalineBaselineVStwelve obermoser4SalineBaselineVStwentyFour rusch",5,"gosch9 gosch12 gosch15 obermoser1PneumBaseVSseven obermoser4SalineBaselineVSone.5",0,2,4,11,0,1,0,4,2
12029,"TAGLN2",12,"meaburn2 gosch9 gosch12 gosch15 gosch18 obermoser1PneumBaseVSseven obermoser1PneumBaseVSten obermoser1PneumBaseVStwentyOne obermoser1SalineBaseVSfourteen obermoser3FLUBaseVSpoint5 obermoser3FLUBaseVSseven obermoser4FLUBaselineVSfifteen",3,"gosch9 gosch12 gosch15",0,1,4,7,0,0,0,3,1
12030,"INTS9",12,"gosch12 obermoser1FluBaseVSone obermoser1FluBaseVStwentyEight obermoser1FluBaseVSzero obermoser1PneumBaseVSone obermoser1PneumBaseVSseven obermoser1PneumBaseVSten obermoser1PneumBaseVStwentyEight obermoser4FLUBaselineVSfifteen obermoser4SalineBaselineVSthree rusch larocca",1,"obermoser1PneumBaseVSone",0,0,1,9,0,1,1,4,1
12032,"PSMB2",8,"obermoser1FluBaseVSone obermoser1PneumBaseVSseven obermoser1SalineBaseVStwentyOne obermoser2PNEUMBaseVSseven obermoser3FLUBaseVSone obermoser3PNEUMBaseVSseven obermoser4FLUBaselineVSthirtySix dusek",0,"",0,0,0,7,1,0,0,2,0
12033,"TXNL4B",5,"gosch6 gosch9 gosch12 gosch15 obermoser3SalineBaseVSthree",4,"gosch6 gosch9 gosch12 gosch15",0,0,4,1,0,0,0,2,1
12034,"ORC3",4,"meaburn2 obermoser1PneumBaseVSseven obermoser1PneumBaseVSthree rusch",1,"obermoser1PneumBaseVSseven",0,1,0,2,0,1,0,3,1
12035,"RPL11",24,"meaburn2 gosch6 gosch9 gosch12 obermoser1PneumBaseVSone obermoser1PneumBaseVSten obermoser1PneumBaseVStwentyEight obermoser1PneumBaseVStwentyOne obermoser1PneumBaseVSzero obermoser1SalineBaseVSseven obermoser3FLUBaseVSseven obermoser3PNEUMBaseVStwentyEight obermoser3SalineBaseVSone obermoser4FLUBaselineVSfifteen obermoser4FLUBaselineVSnine obermoser4FLUBaselineVSone.5 obermoser4FLUBaselineVSsix obermoser4FLUBaselineVSthirtySix obermoser4FLUBaselineVSthree obermoser4FLUBaselineVStwelve obermoser4FLUBaselineVStwentyFour obermoser4SalineBaselineVSsix obermoser4SalineBaselineVSthree obermoser4SalineBaselineVStwelve",2,"gosch9 gosch12",0,1,3,20,0,0,0,3,1
