"","Within Variation (SD)","Total Variation (SD)","Rs","Average Expression","subject","response","time:response","time","Residuals","repeatability","gen.variance","res.variance","Symbol"
"ACOT4",0.565883178289291,0.790818448794062,0.715566485774604,-0.443442009606222,0.197790568222062,1.03223198913668e-09,1.11299049724594e-09,8.63226750910472e-09,0.802209421000448,0.231798060939679,0.148652651659259,0.49264974343689,"ACOT4"
"ACOT7",0.31658340284751,0.522431788249747,0.605980359480286,2.09941967517098,0.362999260233677,0,3.39973976161738e-11,0,0.637000739732325,0.382085842656101,0.105141957176402,0.170036930493183,"ACOT7"
"ACOT8",0.389570347579571,0.66613106882402,0.584825368177638,3.58358294666806,0.182950399773746,0.119845529539465,8.55135917394772e-09,3.7450784987386e-07,0.69720368762758,0.188472666596399,0.073509192044237,0.316516552121901,"ACOT8"
"ACOT9",0.164087621051644,0.286280986116253,0.573169819196484,3.69185941052915,0.415286110308202,0,7.77561196991908e-11,0,0.584713889614042,0.427971963642975,0.0361516593994517,0.0483203679074826,"ACOT9"
"ACOX1",0.133306789193363,0.394436415265602,0.337967753569605,5.5005512807211,0.796033636374781,5.038095767475e-10,0,0,0.20396636312141,0.807084812921882,0.131625902678404,0.0314621651070372,"ACOX1"
"ACOX3",0.253798049997655,0.324087822625432,0.78311504561214,2.2009454060369,0,0,0,0,1,0.0660152395180707,0.00716812847755884,0.101414806764184,"ACOX3"
"ACP1",0.168308982133722,0.401472631299322,0.419229030853259,3.94588263323205,0.606309931934573,0.0788709390848647,6.29100031729937e-14,0.0318056361575734,0.283013492822926,0.682687033216436,0.0984629944071446,0.0457656046673721,"ACP1"
"ACP2",0.213194959274448,0.345708833512272,0.616689359969393,3.29169458459161,0.187857391675046,2.45579403449877e-11,0,2.13594400861846e-11,0.812142608279037,0.195710736182072,0.0239449242062075,0.098403622804168,"ACP2"
"ACP5",0.295064429067434,0.572674789945372,0.515239075035205,4.48087233719053,0.275597814197635,0.229149441575183,5.02926602322145e-10,1.81939079710025e-08,0.495252725530347,0.338354337260849,0.0850967702315487,0.166405163866446,"ACP5"
"ACP6",0.238955050606109,0.381909366092786,0.625685232731514,1.55765335623771,0.350453953919938,0.00638734791692048,8.29759820182288e-10,8.83066707807923e-12,0.643158697324551,0.377485635448643,0.054591942047316,0.0900279770190963,"ACP6"
"ACPP",0.325203307249357,0.685517649239848,0.474390860118578,2.5145721858689,0.642099267284601,0.0141243207847888,1.90640687415513e-12,0,0.343776411928704,0.646662298641687,0.296177699544812,0.161832146037546,"ACPP"
"ACRBP",0.493769897820521,0.885079395244598,0.557882039140754,4.211848902456,0.192710887914004,0.191749735274069,1.43747523139305e-12,0,0.615539376810489,0.21720672637398,0.136500899730016,0.491936819528239,"ACRBP"
"ACRC",0.44400324765126,0.541029616911862,0.820663478989528,0.75293817612412,0,0,0.0387729222518964,0.00524718929449709,0.955979888453606,0,0,0.300000452011279,"ACRC"
"ACSBG1",0.686241850473485,0.939675152988179,0.73029689919035,-1.48968753900275,0.0641720062935393,0.0395757129851572,4.82934437755104e-10,0,0.896252280238369,0.0678801037397924,0.0571218252435432,0.784388751441942,"ACSBG1"
"ACSF2",0.29171441727479,0.408142723103575,0.714736293854642,2.69606010579201,0.0652448580704639,0.000116881902372906,5.47173522525525e-10,0,0.93463825947999,0.0692703990199239,0.011413997031475,0.153360527050479,"ACSF2"
"ACSF3",0.25262706789656,0.450802126604234,0.560394578879937,4.25391684316034,0.269182787333186,0.121605787724083,4.02048702456702e-09,0,0.609211420922244,0.31473043392175,0.0562303059761532,0.122431494458861,"ACSF3"
"ACSL1",0.447812173110898,0.661342984867639,0.677125460400133,7.62979210026115,0.280327745068889,0,1.1684268455747e-11,4.4430542255952e-11,0.719672254874996,0.284104635377596,0.128383905878104,0.323505609079906,"ACSL1"
"ACSL3",0.28536757044724,0.473117237401963,0.603164602529141,3.04500184265153,0.31051730738785,0.0126103485641977,8.2760045432127e-11,0,0.676872343965192,0.318965203991622,0.0703827917939735,0.150276988373841,"ACSL3"
"ACSL4",0.435509336418068,0.686748200792841,0.634161597970375,4.09909069776034,0.21737588803262,0.0967382763977433,9.05396640123083e-10,1.69971856847904e-11,0.685885834647243,0.226767773583608,0.0964029524412913,0.32871456279395,"ACSL4"
"ACSL5",0.110078897819878,0.239440245145066,0.459734318068319,4.62277676232096,0.583813656731292,0.0230822239912371,0,0,0.393104119277471,0.588665251960183,0.0328142435903539,0.0229292260319595,"ACSL5"
"ACSL6",0.443890712180494,0.712376719739988,0.623112322287162,1.99249132570121,0.167481975668321,1.5031910156934e-11,3.33155594393042e-09,5.32438560568439e-07,0.832517488546531,0.216668882120437,0.111073865359267,0.401569502124975,"ACSL6"
"ACSM1",0.794437023451149,1.13728144524142,0.698540389254751,-1.30318708540821,0.118135593395851,0.0645689145852413,1.29302924844428e-09,3.63440026436069e-08,0.817295454381875,0.0988827042126948,0.119226400160795,1.08650923490377,"ACSM1"
"ACSM3",0.297438099691415,0.503001536741933,0.591326423410147,0.264565753129504,0.404043390334831,0.0701306281758224,0,0.062095530830285,0.463730450659061,0.466311915131722,0.104724651778831,0.119856038485643,"ACSM3"
"ACSS1",0.0991877792770616,0.195011640324893,0.508624916501462,4.96964093280107,0.523005477638622,3.72918777467281e-13,0,0.00615682466823511,0.47083769769277,0.541381737828803,0.0205987487460933,0.0174497248295098,"ACSS1"
"ACSS2",0.23760314128148,0.347654980786588,0.683445238563505,4.11823314223286,0.218570316622182,0.0103954050812048,2.76086718063306e-12,0,0.771034278293852,0.212772721718454,0.0253650133207377,0.0938467592969071,"ACSS2"
"ACTA1",0.321168233012983,0.409672341653776,0.783963671348869,1.17065720986427,0,0.0177848838572183,6.42322131236621e-10,1.87337973530232e-11,0.982215115481726,0,0,0.201424923239045,"ACTA1"
"ACTA2",0.338677331716364,0.624249967563501,0.542534800663665,1.96636240023255,0.530732201058409,0,2.01874899916174e-12,7.4562401741684e-13,0.469267798938827,0.542498229728872,0.216545240734438,0.182617795876138,"ACTA2"
"ACTA2.AS1",0.404284412642804,0.813339753481233,0.49706707549016,0.223900439990627,0.660575287640199,0,4.84509339522145e-12,0,0.339424712354956,0.662351333826881,0.446536821497082,0.22763230701832,"ACTA2.AS1"
"ACTB",0.25339615192012,0.307633380990072,0.823695241084054,12.0918313499901,0,0.0235906672853745,3.71077914962103e-12,0,0.976409332710915,0,0,0.101004953572299,"ACTB"
"ACTG1",0.167812476521,0.203939305938616,0.822854994767465,9.78452225269289,0,0.00650472373892023,0,7.58694097292878e-13,0.993495276260321,0,0,0.0415562204656725,"ACTG1"
"ACTG1P17",0.5220334688544,0.692382978741674,0.753966352268126,-0.699588145384545,0.0324210887364934,0,0,8.01024486224009e-11,0.967578911183404,0.105406388268443,0.0520508384212481,0.441760203549831,"ACTG1P17"
"ACTG1P20",0.250496242888259,0.685888620150984,0.365214169660838,1.34588548422243,0.713439016019011,0.0239900877523088,0.0404567666693029,0,0.222114129559377,0.716830943571876,0.320373614027807,0.126556888764702,"ACTG1P20"
"ACTG1P4",0.360071023940209,0.458452480295204,0.785405335157865,-0.598292506410023,0.185821850989134,0,4.08070112763702e-11,0.0200650975097995,0.794113051460259,0.22060157711759,0.0461518865746205,0.163057345642335,"ACTG1P4"
"ACTL10",0.406234542777738,0.568907073683199,0.714061331928444,0.696268588642846,0.2116648696564,0.00626191809274757,1.56084698819071e-10,1.40023998692175e-09,0.782073210694528,0.19227860320801,0.06168493187891,0.259125240702686,"ACTL10"
"ACTL6A",0.143384769017423,0.2354927272248,0.608871325697244,3.24504922018803,0.276271277318034,0,8.42039981941537e-12,0,0.723728722673545,0.308965843764475,0.0176350636391808,0.0394426489788651,"ACTL6A"
"ACTN1",0.342112449421998,0.46537851839456,0.735127290795889,7.4012509151032,0.00988194770793657,0,0,9.23141041279094e-14,0.990118052291971,0.0245764926699924,0.00543774823004214,0.215820358166953,"ACTN1"
"ACTN4",0.310690457695697,0.40201240979609,0.772837977447728,7.18690485205861,0,1.50864598926145e-11,0.00101858700786318,0.0193415391081933,0.979639873868857,0,0,0.163033531785685,"ACTN4"
"ACTR10",0.11299160709211,0.194947916652497,0.57959894638691,3.8967344798403,0.461962193234985,0.00410269959011402,0,0,0.533935107174901,0.457380480609436,0.0172330468760003,0.0204446582438994,"ACTR10"
"ACTR1A",0.239529482322884,0.388784700836446,0.616098014678951,5.99408792551289,0.223389741186431,0.0846919663119775,4.0429354100759e-10,0,0.691918292097298,0.23976664644067,0.0330059902546611,0.104652815691179,"ACTR1A"
"ACTR1B",0.104822601234734,0.167676002317777,0.625149692178824,4.78842827163679,0.382631889813081,1.60473743673785e-11,0,0.00139981152833544,0.615968298642536,0.41473985934591,0.0118700998281361,0.01675049103298,"ACTR1B"
"ACTR2",0.365233883365972,0.632617419205692,0.577337696177502,6.85300545268575,0.304170933881102,0.0961291350962615,0,1.39441482374537e-12,0.599699931021242,0.321061593770518,0.115813422193714,0.244906839714948,"ACTR2"
"ACTR3",0.232734858410305,0.356683198264172,0.652497396969996,6.98124592483184,0.194631751179089,0.0592746481647714,4.6925627419509e-08,2.6102346792084e-10,0.746093553469489,0.201602900709911,0.0238530024253827,0.0944637595923674,"ACTR3"
"ACTR3B",0.260492580264013,0.360969251344086,0.721647562206634,1.09638674745538,0.0612770672108202,5.64231641979784e-11,2.64217746245278e-14,1.91835709706757e-11,0.938722932713547,0.0822537282866194,0.0109674859489544,0.122369764257351,"ACTR3B"
"ACTR3C",0.532954016329636,0.817846243343991,0.651655516751542,-0.977215827530296,0,0,1.88401575080462e-17,0,1,0,0,0.75349486947287,"ACTR3C"
"ACTR5",0.202986171421135,0.325672972597273,0.623282214063699,2.56865340395375,0.422253654987785,4.92096658904018e-15,0.0428568648716257,7.2332974254024e-15,0.534889480140577,0.428314918320021,0.0437458106772625,0.0583888776236882,"ACTR5"
"ACTR6",0.33923595064281,0.555586736261048,0.610590441603733,1.51057650176554,0.281572609764125,3.84752935115432e-09,1.62549123643842e-10,1.89656806161828e-09,0.718427384329229,0.311199759290137,0.0980314887103541,0.216979965456478,"ACTR6"
"ACTR8",0.164893302666396,0.257114942329822,0.641321352902445,2.63646410090877,0.28909561567158,0.0980361841166361,2.16622833645438e-08,2.90473851665504e-11,0.612868178520453,0.317688281978208,0.0189440850892589,0.040686962588346,"ACTR8"
"ACVR1",0.347416712053354,0.556023676251526,0.624823594555342,1.99295670082182,0.195584733651806,0.0157628864108244,1.6341158104325e-12,0,0.788652379935736,0.198664563970971,0.0602858916895242,0.243169795044489,"ACVR1"
"ACVR1B",0.22953559343488,0.412298589908783,0.55672175227585,3.15942702943163,0.452796065050598,0.0209088734275112,0.00691508460822817,0,0.519379976913662,0.444950871491524,0.0733336701613881,0.091479289785326,"ACVR1B"
"ACVR1C",0.945403470484531,1.42055352014794,0.665517671158262,-1.50962170476289,0.160079475723591,0.0114058779988233,9.68564252643791e-08,2.47963987348696e-07,0.828514301457173,0.149065650113589,0.29328911754452,1.67422732451326,"ACVR1C"
"ACVR2A",0.278604336763809,0.39450020276443,0.7062210229843,1.15515094879344,0.117524211631402,0,1.1281843618098e-13,0,0.882475788368485,0.11127764672064,0.0174939794845769,0.139716206029996,"ACVR2A"
"ACVR2B",0.538134262305915,0.872827679120132,0.616541243110427,0.956666065465649,0.169308614284072,0.0414633838996504,0,4.44204927182389e-12,0.789228001811836,0.249190072295937,0.182363811739663,0.549462340319432,"ACVR2B"
"ACVRL1",0.491808300030095,0.864619599959922,0.568814655662319,-0.425600137470813,0.432049279603762,2.6849161364378e-12,7.34534411210365e-09,4.64067657616744e-10,0.567950712584141,0.429695950539065,0.322562000957425,0.428112983418765,"ACVRL1"
"ACY1",0.320280171451287,0.521953146725847,0.613618623549581,1.0484404649937,0.312840236111723,0.0538513068716576,0.0403627500741926,6.69112012434671e-13,0.592945706941757,0.303129721250228,0.0755963900876937,0.173789878523329,"ACY1"
"ACY3",0.409565472477157,0.760456595964389,0.538578368115485,-0.761408751768025,0.419621177556964,0.0413591072785347,0,0,0.539019715164502,0.420020945332136,0.230266651667229,0.317959940902203,"ACY3"
"ACYP1",0.358746507569207,0.480075448968037,0.747271097366807,0.663910774698699,0,0.000277726918928042,0,0,0.999722273081072,0,0,0.23403695888623,"ACYP1"
"ACYP2",0.381141101065339,0.521345038018975,0.731072654903577,0.753511084344138,0.0509354993199335,0.0784290657512578,1.01009098869004e-09,0,0.870635433918718,0.0594439946287514,0.0146403346035138,0.231647531730972,"ACYP2"
"ADA",0.25836922991092,0.439374915555173,0.588038189627774,3.95311794481596,0.340188047358264,0.0667969961008196,0,0.0212316357190735,0.571783320821843,0.370738511905463,0.065060840924732,0.110428995807747,"ADA"
"ADAL",0.330101763519537,0.444836812000855,0.742073845091089,0.489968400619955,0.00737139920968357,0,2.87518996103242e-15,0.0502172929483854,0.942411307841928,0.0329899596065714,0.00620940557936663,0.182011666935367,"ADAL"
"ADAM10",0.360341113901573,0.636439202137799,0.566183089745552,5.07254688527689,0.265612175206591,0.0756931222228228,1.32560087613159e-13,0,0.658694702570454,0.274007000227251,0.102436520221959,0.271409841867337,"ADAM10"
"ADAM12",0.571237325934344,1.19176809882822,0.479319195148788,-0.436253419944163,0.483737523586665,1.77741417519219e-11,3.16649309074495e-09,0,0.516262473229068,0.497559807780632,0.728938459999158,0.736088354064847,"ADAM12"
"ADAM15",0.202034720279658,0.403972351653436,0.500120167760842,4.9691165984301,0.437842324059484,0.0262185237690374,8.60245929595702e-12,0,0.535939152162876,0.440963085386369,0.0694584489632816,0.0880568879552781,"ADAM15"
"ADAM17",0.396856776433872,0.667045209712464,0.594947344880777,3.37436246846886,0.136017944399406,0.104820277777807,3.93119690991975e-12,1.20129312750947e-10,0.759161777698726,0.158155052143234,0.0625482949898629,0.332938881311122,"ADAM17"
"ADAM19",0.306629429029347,0.505413485326252,0.606690240628251,5.81544410032455,0.368991113195846,0.0477594655327805,1.47187730869456e-11,0,0.583249421256654,0.377282780018278,0.0912344184190577,0.150585307396782,"ADAM19"
"ADAM1A",0.67673064940849,0.985462781565611,0.686713554349931,0.699565613906218,0.0594449356564027,1.61205507390859e-08,2.58384994933128e-09,1.43850278027532e-08,0.940555031254169,0.0861743486823282,0.0841596283100535,0.892460788286286,"ADAM1A"
"ADAM22",0.511553479775058,0.656204459151166,0.779564162725713,0.306795067693646,0,0.028806392696065,6.42831049836501e-10,6.68416631408953e-11,0.971193606594262,0,0,0.47652885846435,"ADAM22"
"ADAM23",0.372362752339911,1.02357098507406,0.363787912875402,-0.242629030555338,0.734714304447006,0,0,1.68591213676225e-12,0.265285695551308,0.74227029583752,0.814432427664521,0.282785704640746,"ADAM23"
"ADAM28",0.145428077856582,0.441760044481236,0.329201519407124,2.97837485851771,0.745935169817578,0.0349035576103472,2.39866950016856e-11,3.81955292803184e-09,0.219161268728535,0.773364846159627,0.143425169954819,0.0420308546719006,"ADAM28"
"ADAM8",0.215892698928044,0.334050686987215,0.646287247229362,7.97070294251882,0.180944843615682,5.90686817975285e-12,0,0,0.819055156378411,0.187454701163922,0.0215049446146175,0.0932158091519804,"ADAM8"
"ADAM9",0.561740650593647,0.896571986805254,0.62654271922469,1.54644038870975,0.140550787305275,0.125010595709735,0,1.07988595924919e-09,0.734438615905104,0.151257302641374,0.106225234810225,0.596056459727734,"ADAM9"
"ADAMTS1",0.851337531453204,1.47552761963113,0.576971599939301,-0.611503855340422,0.279987458798654,0.128583810509593,0,0.0133733758779074,0.578055354813846,0.388441279436978,0.731100593586983,1.1510386956427,"ADAMTS1"
"ADAMTS10",0.241691010605133,0.490422625256731,0.492821901270583,3.71297144848178,0.499920924881622,5.57585522041486e-10,3.38057033963076e-11,1.0861138552632e-10,0.500079074418376,0.499192875619975,0.122541582510285,0.122937847375596,"ADAMTS10"
"ADAMTS13",0.430444307002804,0.6548978989246,0.657269335738642,-0.31709390444979,0.0951306272113018,1.85652157139069e-09,3.21677963524798e-11,0,0.904869370900009,0.241584304999974,0.107502968109445,0.337488556110047,"ADAMTS13"
"ADAMTS17",0.479662485794813,0.644388335158528,0.744368666569374,-0.087682651278504,0.0948891182587906,0,2.91895136064385e-15,0,0.905110881741206,0.0970395090225405,0.0409380591927416,0.380931956485434,"ADAMTS17"
"ADAMTS4",0.731204018775179,1.12730221048979,0.648631761714974,-1.3942929605351,0.0468214371534901,0.180372348103394,2.65662537011435e-07,0.0139036487351402,0.758902300345439,0.0527320435765203,0.0535446785635851,0.961865969914043,"ADAMTS4"
"ADAMTS5",0.581546774812151,0.933309335186658,0.623101851537618,-1.60512278011103,0.235612077504798,1.08429296861631e-09,6.87543335758282e-09,5.93450016532962e-09,0.764387908600975,0.234599698362558,0.209963895174983,0.685024021009366,"ADAMTS5"
"ADAMTS7P1",0.376643064454571,0.803851349385547,0.468548152270283,0.732642666491622,0.563748855820998,1.64720493965183e-13,0,0.0203382552446853,0.415912888934152,0.59451558325371,0.389961118363945,0.265969742572847,"ADAMTS7P1"
"ADAMTSL4",0.289583298425766,0.378415853565643,0.765251496989759,4.75366805790468,0.103204301590638,1.2595253880136e-09,0,0,0.896795697149836,0.0819862474104496,0.0117995484373233,0.132121521376385,"ADAMTSL4"
"ADAMTSL4.AS1",0.38818120736835,0.581962657746218,0.667020816888269,1.28130386326033,0.287388198461792,2.89611005286276e-12,0,0,0.712611801535311,0.320276008690808,0.111551059224477,0.236745585536597,"ADAMTSL4.AS1"
