"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PIGA",-0.0437123628889862,3.39806124053068,-0.450600267799791,0.653692693014126,0.999989421440371,-4.83648334551921
"DNAJC7",-0.0311817779346946,5.23901796084457,-0.45046687693583,0.653788377035764,0.999989421440371,-4.9664962537164
"COL11A2",-0.119795499833163,1.03255708291969,-0.450466054611493,0.653788966924034,0.999989421440371,-4.68778913694387
"SNRPB",-0.0336114382175072,5.82590800877654,-0.450339810630766,0.653879529729589,0.999989421440371,-4.98063967487241
"ELAC1",-0.0985588081261777,2.03280083264927,-0.450204277096859,0.653976762317414,0.999989421440371,-4.73370896720978
"SURF2",0.0837684150135416,1.83096739198203,0.450159020149027,0.654009231265813,0.999989421440371,-4.72488260864408
"CYTH3",0.0547303164477828,3.90048658513101,0.450052514857993,0.654085644600094,0.999989421440371,-4.88136695218517
"DENND6B",-0.0699593212519973,2.79153914108641,-0.450019996855969,0.654108975718873,0.999989421440371,-4.78557459460265
"TRIM33",0.0281003826003383,7.10680024075391,0.449974872682781,0.654141352125291,0.999989421440371,-4.96021443476579
"GAPT",0.0688033092166114,6.00693708936154,0.449894100756139,0.654199307306884,0.999989421440371,-4.98081663399788
"PRMT5",-0.0460779192725473,4.44454197007761,-0.449834001249089,0.654242431070807,0.999989421440371,-4.91914987249353
"MYT1L",0.285425028761968,-1.75051033433812,0.449802273909215,0.654265197162693,0.999989421440371,-4.6175356442591
"NAA16",0.0403177339974983,5.56196304235068,0.449752486740283,0.654300922826627,0.999989421440371,-4.97674587771548
"WHSC1",0.0389065923334897,5.96138427730307,0.449687927698492,0.654347249514242,0.999989421440371,-4.98092288822747
"PELI3",0.055370820667596,3.76585613396882,0.449664809058267,0.654363839465896,0.999989421440371,-4.87118484525579
"ABCA7",-0.0564647699829344,8.6484460753908,-0.449652043652627,0.654373000004261,0.999989421440371,-4.89377781351055
"TNFSF4",0.0653699945389095,4.25716212802767,0.449650372815026,0.654374199012161,0.999989421440371,-4.89996431711009
"DNM1",0.0980170563872065,1.49399693307077,0.449534586794088,0.654457290308286,0.999989421440371,-4.69942875602476
"SNTB2",-0.0369826171783885,5.48099337918049,-0.449533226979359,0.654458266175468,0.999989421440371,-4.97361311811254
"RASSF6",0.168158126708258,-0.722055843520363,0.449382721765309,0.654566279544419,0.999989421440371,-4.63442380726288
"NUDT14",0.0776875776973744,2.56749180845043,0.449258075149796,0.654655740517459,0.999989421440371,-4.76631935870566
"X7.Sep",-0.025381822548062,6.98535796650891,-0.449195526641968,0.65470063454348,0.999989421440371,-4.96408715260163
"FBXO48",-0.0693660084648395,2.65325257182619,-0.448876643553298,0.654929531868227,0.999989421440371,-4.76998927004794
"C7orf34",-0.245673194119864,-0.863706443652956,-0.448813252521694,0.654975038505763,0.999989421440371,-4.62664087287934
"UCK2",-0.0764057854370139,3.35380959294536,-0.448755741971179,0.655016324844503,0.999989421440371,-4.82766988615041
"CLEC4E",-0.106712784691076,5.8268211916808,-0.448722056234112,0.655040508051356,0.999989421440371,-4.97641543779309
"GPRIN1",0.137208672622613,0.5422674074822,0.448707081736584,0.65505125845797,0.999989421440371,-4.65993587594447
"ANXA3",0.13503754680473,4.37786839020664,0.448694652786077,0.65506018143535,0.999989421440371,-4.90289238677083
"CALM2",-0.0405504900312188,7.99276485891314,-0.448649521596571,0.655092582388528,0.999989421440371,-4.92421390104983
"BCL2L11",-0.0434085625191596,6.40899266941702,-0.448617952999675,0.655115246768611,0.999989421440371,-4.97893167706413
"ESR2",-0.177676608531627,-0.172103124217714,-0.44853106388013,0.655177629679284,0.999989421440371,-4.64387397584284
"INTS2",-0.0342927910642343,4.63408572548621,-0.448510084828797,0.655192692167198,0.999989421440371,-4.93603286671479
"RLN2",0.242996815616049,-1.51133387331741,0.448472378012501,0.655219765175255,0.999989421440371,-4.62007501361655
"BUB1",-0.123967923625286,2.41737888092502,-0.448436123986974,0.655245795534962,0.999989421440371,-4.75156633732765
"TRIB1",-0.0744032860998693,5.54094974573257,-0.448435755940158,0.655246059794459,0.999989421440371,-4.97647682930649
"POLA2",0.040388708387658,4.08049853383033,0.448386424909214,0.655281480126476,0.999989421440371,-4.89355526331589
"LOC102723566",-0.0603729967471298,3.74380077835011,-0.448380707129452,0.655285585619147,0.999989421440371,-4.87308585776901
"CPAMD8",-0.0840985864499628,3.18463521243862,-0.448314011696791,0.655333475205305,0.999989421440371,-4.81280257028163
"RPL5",-0.0389887108604476,8.09700231641736,-0.448118518166037,0.655473854545617,0.999989421440371,-4.91810207635486
"DNAJA4",0.0610478413859266,5.82797171532902,0.44802677917477,0.655539734462503,0.999989421440371,-4.97979265290917
"PLEKHA4",0.134079529065974,0.36598891427303,0.447715764480821,0.655763101775649,0.999989421440371,-4.66057840695806
"MIR101.1",-0.181140644725188,-0.301572983575786,-0.447706834874824,0.655769515384662,0.999989421440371,-4.63953821792906
"MAST3",0.0469673274604663,8.51105154259271,0.447492527901153,0.655923447216688,0.999989421440371,-4.9029207476989
"PIK3C2A",0.0302831825129557,6.02628530019585,0.447475545781246,0.655935645726386,0.999989421440371,-4.98216718620007
"MIR6075",0.128276424042257,0.208738712542559,0.447428578902512,0.655969383223292,0.999989421440371,-4.6547102105305
"SCAMP5",0.125930303002463,1.82567760053328,0.447230236889164,0.656111865216795,0.999989421440371,-4.72213163523937
"NELFA",-0.0316822072338914,4.70744539772415,-0.447043823114928,0.656245790034346,0.999989421440371,-4.94375896966929
"CBR3",-0.136953508918545,0.638518901721454,-0.447018933716472,0.656263672121874,0.999989421440371,-4.66802461483288
"TRAP1",-0.0455230344646651,4.5618474483288,-0.447002628352103,0.656275387016034,0.999989421440371,-4.93165235527646
"CD74",0.0509320389169865,10.3880159105398,0.446979716088855,0.656291848906292,0.999989421440371,-4.8250296330971
"PRKAR1A",-0.0430897495235065,8.79082908230057,-0.446756717031433,0.65645207707919,0.999989421440371,-4.89034283210922
